LAT,,,,,20.4737,20.4737,20.4737,20.4737
LON,,,,,106.023,106.023,106.023,106.023
ASL,,,,,4,4,4,4
CITY,,,,,Hà Nội,Hà Nội,Hà Nội,Hà Nội
DOMAIN,,,,,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL
LEVEL,,,,,2 m above gnd,sfc,10 m above gnd,10 m above gnd
NAME,,,,,Temperature,Total Precipitation,Wind Speed,Wind Direction
UNIT,,,,,°C,mm,km/h,°
AGGREGATION,,,,,,,,
UTC_OFFSET,,,,,7,7,7,7
,,,,,,,,
Year,Month,Day,Hour,Minute,Temperature,Total_Precipitation,Wind_Speed,Wind_Direction
2018,1,19,2,0,18.03,0,2.31,51.34
2018,1,19,3,0,17.95,0,2.28,18.43
2018,1,19,4,0,17.72,0,2.52,360
2018,1,19,5,0,17.57,0,3.42,341.57
2018,1,19,6,0,17.38,0,4.35,335.56
2018,1,19,7,0,17.3,0,5.32,331.7
2018,1,19,8,0,17.99,0,6.29,336.37
2018,1,19,9,0,19.66,0,7.29,339.78
2018,1,19,10,0,22.11,0,7.59,354.56
2018,1,19,11,0,24.01,0,8.12,12.8
2018,1,19,12,0,25.46,0,8.71,29.74
2018,1,19,13,0,26.39,0,8.91,43.36
2018,1,19,14,0,26.96,0,9.39,57.53
2018,1,19,15,0,27.09,0,10.25,71.57
2018,1,19,16,0,26.76,0,11.54,86.42
2018,1,19,17,0,25.88,0,12.32,96.71
2018,1,19,18,0,24.62,0,11.17,110.77
2018,1,19,19,0,22.31,0,11.09,125.75
2018,1,19,20,0,22.17,0,9.5,127.3
2018,1,19,21,0,21.66,0,8.44,129.81
2018,1,19,22,0,21.3,0,6.64,130.6
2018,1,19,23,0,21.02,0,4.61,128.66
2018,1,20,0,0,20.77,0,3.08,110.56
2018,1,20,1,0,20.57,0,2.19,80.54
2018,1,20,2,0,20.39,0,2.1,30.96
2018,1,20,3,0,20.19,0,3.22,26.57
2018,1,20,4,0,20.07,0,4.02,26.57
2018,1,20,5,0,20.14,0,4.02,26.57
2018,1,20,6,0,20.06,0,4.2,30.96
2018,1,20,7,0,20.11,0,4.2,30.96
2018,1,20,8,0,20.76,0,4.61,38.66
2018,1,20,9,0,21.36,0,5.12,50.71
2018,1,20,10,0,21.83,0,5.8,60.26
2018,1,20,11,0,22.34,0,6.73,74.48
2018,1,20,12,0,22.81,0,8.31,85.03
2018,1,20,13,0,23.11,0,10.08,90
2018,1,20,14,0,23.3,0,11.93,95.19
2018,1,20,15,0,23.21,0,13.85,98.97
2018,1,20,16,0,22.78,0,14.69,101.31
2018,1,20,17,0,22.16,0,14.76,102.68
2018,1,20,18,0,21.28,0,13.71,103.67
2018,1,20,19,0,20.08,0.1,8.64,90
2018,1,20,20,0,19.88,0.1,7.92,90
2018,1,20,21,0,19.68,0.1,6.84,90
2018,1,20,22,0,19.51,0,6.13,86.63
2018,1,20,23,0,19.35,0,5.45,82.41
2018,1,21,0,0,19.21,0,5.24,74.05
2018,1,21,1,0,19.07,0,4.83,63.43
2018,1,21,2,0,18.95,0,4.84,48.01
2018,1,21,3,0,18.87,0.2,4.33,48.37
2018,1,21,4,0,18.79,0.2,4.07,45
2018,1,21,5,0,18.71,0.2,3.83,41.19
2018,1,21,6,0,18.65,0.2,3.89,33.69
2018,1,21,7,0,18.65,0.2,3.71,29.05
